습도,강수량,기온,풍속,한식,글로벌,패스트푸드
63,0,14.8,1.1,27,10,80
56,0,16.2,2.5,21,6,64
45,0,17.6,1.9,11,7,44
43,0,18.9,0.9,1,1,22
62,0,19.7,1.1,15,0,8
65,0,19.6,0.5,51,33,43
66,0,19.2,0.8,60,26,56
68,0,17.9,1.0,21,15,58
66,0,17.8,0.9,30,9,38
68,0,16.6,1.6,14,6,42
72,0,16.4,0.8,28,5,55
78,0,16.3,0.0,49,17,65
80,0,16.3,0.4,90,34,148
84,0,15.9,1.3,99,36,183
83,0,16.2,0.7,70,21,133
81,0,16.8,1.0,32,8,87
76,0,18.3,1.7,22,3,59
67,0,19.5,1.8,9,3,39
65,0,20.1,2.5,3,1,24
74,0,20.4,0.9,8,1,9
81,0,20.5,0.6,42,21,31
85,0,20.2,0.8,47,35,41
86,0,19.1,1.3,28,23,40
81,0,18.1,1.1,18,8,36
81,0,18.1,0.7,18,8,52
82,0,18.6,0.8,24,4,47
82,0,18.5,0.9,50,22,82
86,0,18.3,0.4,111,31,129
88,0,17.8,0.8,114,40,210
90,0,17.8,1.5,76,31,172
87,0,19.0,0.9,43,24,104
74,0,19.3,1.3,30,10,96
68,0,20.5,1.4,9,3,68
60,0,22.0,2.4,3,0,32
55,0,22.3,3.0,3,1,4
75,0,20.2,1.0,13,2,26
77,0,19.9,1.2,48,19,52
79,0,19.8,0.9,55,24,72
81,0,19.8,1.3,64,22,66
87,0,19.3,1.4,43,16,74
88,0,19.3,2.1,45,12,77
90,0,19.2,1.5,58,18,83
94,0,19.1,2.5,101,25,130
94,0,19.2,3.0,126,31,152
93,0,19.6,4.0,125,33,166
95,7,17.5,3.1,72,31,183
95,8,17.0,4.0,56,14,141
95,0,16.0,4.4,31,11,99
95,0,15.6,2.9,15,1,52
95,0,15.9,1.8,9,6,29
95,0,15.1,2.3,6,0,13
91,0,15.1,2.0,7,3,15
92,0,14.8,1.5,58,27,46
92,0,14.3,1.8,69,31,92
92,0,14.2,1.9,67,24,83
93,0,14.0,1.0,57,29,81
94,0,14.0,1.1,48,14,84
95,0,13.8,1.1,67,19,92
95,0,13.9,1.2,107,27,145
95,0,13.9,0.8,137,29,192
95,0,13.9,1.6,103,38,166
95,0,14.3,0.9,68,23,143
95,0,14.4,1.0,42,15,93
95,0,14.7,1.1,28,6,77
91,0,16.4,1.3,11,3,57
83,0,16.2,1.9,8,2,20
86,0,15.4,1.5,45,27,44
90,0,15.0,1.3,56,21,52
93,0,14.4,0.6,30,24,41
95,0,14.0,0.8,25,12,36
95,0,14.1,0.6,32,9,52
95,0,14.0,0.8,30,7,41
95,0,13.9,0.8,39,8,67
95,0,13.7,1.1,90,25,112
95,0,13.5,0.5,88,23,162
95,0,13.9,0.6,55,22,117
95,0,14.8,0.9,26,10,100
94,0,15.5,0.8,21,4,73
85,0,17.4,0.9,11,5,44
66,0,21.0,2.1,2,0,12
56,0,22.2,2.0,5,0,3
83,0,16.2,1.3,13,2,14
93,1,15.8,1.3,42,11,44
95,0,15.8,1.4,36,21,55
95,0,15.2,0.4,39,13,42
95,0,14.6,0.3,19,9,38
95,0,14.5,0.8,34,15,37
95,0,14.5,0.7,38,4,58
95,0,14.3,0.7,55,22,100
95,0,13.9,1.4,93,31,152
95,0,13.9,1.2,89,27,147
95,0,13.9,0.9,50,12,108
95,0,14.3,1.7,38,11,82
84,0,15.4,1.0,19,5,66
71,0,17.4,1.8,6,3,27
63,0,20.1,1.3,1,1,14
66,0,17.8,2.2,13,0,14
72,0,17.2,1.3,29,19,31
75,0,16.7,1.3,41,20,45
85,0,16.0,1.8,30,20,51
90,0,15.7,1.1,19,11,32
92,0,15.4,1.2,12,3,19
93,0,15.2,2.0,25,8,33
94,0,15.2,1.3,38,15,68
95,0,15.1,1.6,68,23,129
95,0,15.0,0.8,85,26,138
95,0,15.2,2.3,41,20,126
91,0,16.2,1.2,30,9,90
78,0,17.9,1.9,19,4,74
69,0,18.5,1.3,9,2,43
50,0,20.1,0.8,1,1,15
37,0,21.3,2.3,6,1,6
62,0,20.0,1.3,10,2,22
67,0,19.7,1.1,42,16,35
72,0,18.5,1.2,45,20,59
85,0,17.4,1.7,31,11,47
90,0,16.7,1.7,35,10,40
92,0,16.5,0.6,27,8,38
94,0,16.0,1.4,31,12,50
95,0,15.9,1.0,48,11,89
95,0,15.4,1.5,89,37,147
95,0,15.0,0.7,111,32,176
95,0,15.6,1.5,59,20,153
95,0,16.6,1.7,49,7,76
94,0,17.1,1.7,24,6,64
84,0,19.6,1.1,13,2,44
68,0,20.4,1.0,3,0,17
64,0,22.3,1.1,7,0,9
64,0,21.6,0.8,41,23,43
69,0,21.2,0.8,52,18,57
74,0,20.6,0.5,33,15,48
78,0,20.2,1.0,25,5,40
83,0,19.8,0.7,27,6,31
84,0,19.3,1.1,20,7,54
87,0,19.4,0.2,60,19,112
90,0,18.5,0.9,111,37,163
91,0,18.1,0.6,137,33,195
92,0,19.0,0.7,77,32,163
91,0,21.0,0.6,53,12,136
68,0,23.0,0.8,26,13,103
56,0,24.6,0.8,16,1,73
54,0,25.0,2.0,2,5,27
43,0,26.6,1.5,3,0,10
57,0,22.7,1.6,17,0,19
52,0,21.1,2.0,52,19,36
52,0,21.0,1.6,78,18,87
59,0,20.8,0.9,62,33,77
65,0,20.6,0.9,33,24,77
69,0,19.7,1.7,42,14,73
72,0,19.6,1.4,64,26,74
74,0,19.4,0.9,94,33,149
76,0,19.2,0.5,119,29,179
79,0,19.0,0.7,103,37,198
80,0,19.0,0.3,80,29,163
76,0,21.1,0.7,61,11,129
60,0,22.5,1.1,32,11,120
54,0,24.9,0.7,15,5,55
48,0,25.3,1.3,3,5,29
64,0,20.4,2.4,15,5,16
78,0,19.8,2.2,47,29,49
86,0,18.1,1.6,84,38,78
95,0,17.4,1.3,71,29,82
95,0,17.8,2.3,50,32,91
95,0,18.0,2.1,40,21,101
95,0,17.4,2.7,58,17,121
95,0,16.9,2.2,125,27,178
95,0,17.1,2.4,134,44,222
95,0,17.0,2.4,80,34,184
94,0,17.0,2.3,66,21,125
88,0,17.4,2.0,32,10,116
81,0,18.2,2.5,22,4,74
69,0,20.2,1.9,8,1,63
56,0,22.0,2.6,6,1,19
49,0,23.4,1.6,3,0,8
58,0,18.5,2.6,9,0,14
70,0,17.9,2.0,31,16,38
86,0,16.6,1.9,36,25,40
91,0,16.1,1.8,30,17,39
94,0,15.7,1.6,19,10,44
95,0,15.8,1.0,11,4,46
95,0,15.7,1.5,19,5,48
95,0,16.0,0.6,39,14,71
94,0,15.9,0.8,84,32,115
94,0,15.5,0.8,67,37,137
93,0,16.3,0.4,39,20,127
87,0,16.7,0.8,34,17,83
81,0,17.9,0.9,15,7,66
75,0,18.6,1.6,10,4,32
68,0,18.5,1.4,10,1,20
69,0,20.0,2.0,6,1,9
78,0,19.6,1.7,58,25,51
87,0,18.9,1.4,53,20,40
90,0,18.4,1.6,38,25,40
94,0,18.3,1.4,24,9,37
95,0,18.0,1.4,28,6,29
95,0,18.0,1.2,19,9,48
95,0,18.0,1.4,36,15,82
95,0,17.7,0.7,88,35,119
95,0,18.0,1.0,83,22,142
95,0,18.4,1.0,44,20,99
95,0,19.8,0.5,23,10,72
89,0,20.5,1.2,17,4,53
81,0,21.8,0.5,10,2,39
78,0,21.4,1.4,3,1,15
91,0,20.2,2.7,6,0,10
90,0,20.6,1.9,39,18,36
90,0,20.6,1.5,42,26,48
89,0,20.2,1.4,29,16,39
93,0,20.3,1.2,21,9,50
95,0,20.5,3.1,17,9,41
95,0,20.7,0.8,18,7,34
95,0,20.3,1.0,43,6,70
95,0,20.4,2.0,77,26,111
95,0,20.3,1.4,97,39,168
95,0,20.0,1.9,54,25,105
95,0,20.1,1.7,29,11,80
95,0,20.2,1.8,11,3,60
95,0,21.6,2.5,13,7,26
88,0,22.9,2.4,2,3,17
94,0,20.0,1.7,10,0,7
95,0,19.7,1.4,45,17,35
95,0,19.6,0.9,52,18,46
95,0,19.4,1.3,43,9,43
95,0,19.3,1.2,19,9,32
95,0,19.3,2.0,12,7,40
95,0,19.4,1.3,28,6,42
95,0,19.1,0.9,53,12,69
95,0,18.8,0.6,97,27,143
95,0,18.9,0.8,106,15,134
95,0,18.8,1.0,54,16,111
95,0,18.9,1.1,31,12,82
93,0,20.0,1.2,33,4,64
88,0,21.2,0.6,17,3,43
77,0,23.1,1.1,8,2,18
68,0,23.0,1.3,43,21,36
75,0,22.2,1.4,51,24,56
80,0,21.8,0.4,24,16,51
84,0,21.5,0.9,25,11,40
86,0,21.0,1.2,19,5,49
88,0,20.9,0.3,22,11,53
89,0,20.1,1.1,52,12,82
91,0,19.8,0.6,103,29,157
93,0,19.7,0.5,111,33,182
93,0,19.8,0.4,78,27,163
92,0,22.0,0.7,44,16,151
78,0,23.5,1.8,15,4,127
65,0,25.9,1.0,14,8,73
61,0,26.8,1.0,8,1,37
59,0,28.3,1.6,4,1,13
66,0,26.2,1.1,16,0,19
71,0,24.7,1.5,60,27,49
78,0,22.4,2.7,78,33,84
86,0,21.1,2.3,68,24,89
86,0,20.2,2.3,47,22,78
85,0,19.8,1.8,46,13,99
85,0,19.6,1.3,51,19,96
85,0,19.5,1.0,83,22,162
89,0,19.4,1.0,121,44,188
92,0,19.1,0.8,109,32,182
93,0,18.7,0.9,69,30,170
91,0,18.6,0.6,46,10,131
91,0,19.6,1.2,25,8,114
80,0,21.6,1.6,18,5,68
71,0,23.2,2.1,5,0,24
67,0,23.8,3.0,5,2,10
79,0,22.4,1.4,13,0,19
84,0,21.7,1.3,57,30,48
87,0,20.7,1.7,70,44,88
92,0,20.6,1.1,49,25,71
94,0,19.5,1.4,33,20,75
95,0,19.0,1.8,54,15,87
95,0,19.4,0.5,56,18,92
95,0,19.9,0.9,61,30,145
95,0,20.2,0.3,114,35,189
95,0,20.3,1.1,108,35,165
95,0,20.8,0.5,67,19,169
92,0,21.7,1.1,32,15,104
86,0,23.5,0.6,16,10,83
75,0,26.4,0.7,9,1,46
66,0,27.0,1.0,8,3,14
60,0,28.7,1.0,2,2,7
60,0,25.4,1.0,8,1,20
62,0,25.4,1.3,35,15,48
68,0,24.9,1.3,45,29,52
70,0,24.7,1.0,27,14,45
74,0,24.4,0.6,21,8,36
77,0,23.4,0.8,27,6,38
80,0,22.8,0.7,19,8,43
83,0,22.3,1.1,41,14,60
87,0,21.7,0.5,74,24,89
88,0,21.6,0.4,72,25,156
88,0,22.1,0.8,44,13,122
85,0,24.3,0.8,28,8,79
64,0,26.2,1.0,8,4,49
56,0,28.0,0.6,12,3,21
42,0,29.6,1.5,5,0,14
41,0,28.0,1.6,11,3,12
43,0,27.2,1.2,46,22,57
49,0,26.8,0.6,47,21,50
56,0,26.0,0.9,42,13,47
59,0,25.8,0.9,23,16,38
62,0,24.9,1.1,16,13,48
62,0,24.6,1.5,23,10,41
64,0,24.1,0.9,44,15,73
66,0,23.6,0.8,96,20,127
71,0,23.6,0.3,102,33,154
71,0,23.9,1.0,56,20,132
63,0,25.8,0.6,37,9,100
58,0,26.6,0.4,16,6,52
50,0,28.5,1.1,13,2,20
95,1,23.0,1.3,9,1,11
95,4,22.5,1.1,37,34,55
95,1,22.8,1.7,60,23,58
95,0,22.8,0.5,36,15,49
95,0,23.0,0.5,26,19,46
95,0,23.2,1.5,21,7,39
95,0,23.1,2.0,26,8,54
95,0,23.0,1.7,60,14,104
95,0,23.3,1.4,130,42,187
95,0,23.5,1.3,101,46,240
95,0,23.4,1.1,76,24,144
93,0,24.0,1.9,46,13,131
83,0,25.6,1.4,19,6,76
78,0,26.1,2.3,9,2,52
70,0,25.1,2.9,9,2,18
78,0,24.2,1.8,45,19,72
81,0,23.9,2.4,48,19,75
85,0,23.8,1.7,31,18,74
86,0,23.8,0.9,33,11,32
89,0,23.6,1.4,26,5,52
91,0,23.1,0.7,25,3,64
93,0,22.3,0.8,63,9,79
94,0,21.9,0.6,115,17,103
94,0,21.8,1.2,93,23,153
95,0,21.9,1.5,60,14,97
92,0,23.3,0.4,36,7,69
85,0,25.2,0.8,16,4,68
79,0,25.0,1.6,11,4,31
80,0,25.6,1.2,2,0,12
77,0,26.1,1.1,5,0,5
74,0,24.5,0.9,10,0,15
79,0,24.5,0.8,49,23,57
82,0,24.2,0.5,52,24,47
80,0,24.0,0.5,39,24,49
80,0,23.4,0.9,21,12,49
81,0,23.0,1.3,22,7,43
84,0,22.8,0.0,22,10,44
84,0,23.2,0.2,71,11,93
87,0,23.1,1.0,105,44,178
92,0,23.0,1.1,123,39,199
94,0,22.8,1.0,79,29,143
91,0,24.2,0.8,68,12,128
68,0,25.5,1.5,23,6,84
53,0,27.2,0.9,18,4,63
43,0,28.8,1.0,5,1,30
48,0,27.4,1.8,23,2,17
51,0,26.6,2.1,56,35,61
55,0,26.0,0.7,73,34,84
63,0,26.0,1.6,55,22,81
67,0,25.3,2.4,42,17,78
91,0,23.4,2.4,30,22,60
95,0,22.1,0.9,38,16,93
95,0,21.6,1.1,108,23,137
95,0,22.4,1.5,137,41,179
95,0,22.4,1.0,115,39,172
95,0,22.4,1.9,84,15,160
87,0,23.1,1.5,48,12,112
81,0,23.3,1.4,25,8,98
75,0,23.6,1.6,14,3,54
72,0,23.4,1.8,11,1,30
80,0,21.5,3.7,16,1,15
86,0,20.8,2.4,43,34,34
88,0,20.6,2.4,77,30,75
92,0,20.1,3.0,61,26,93
92,0,19.6,2.7,42,13,79
94,0,19.5,2.7,34,21,78
95,0,19.4,2.0,71,14,105
95,0,18.9,2.9,111,35,134
95,0,18.8,2.9,116,45,130
95,0,18.8,2.6,99,31,161
95,0,19.2,2.6,54,29,124
95,0,19.6,2.6,47,7,87
92,0,20.9,1.6,22,10,85
83,0,22.6,2.0,9,1,38
74,0,23.7,3.0,8,2,23
62,0,25.8,2.9,6,0,2
55,0,22.9,1.9,7,0,18
79,0,21.4,2.1,43,19,33
87,0,21.5,1.7,47,17,49
89,0,21.0,2.4,43,17,44
87,0,20.6,1.9,21,10,37
86,0,20.4,2.1,21,10,38
87,0,20.0,2.0,24,6,47
87,0,20.0,1.0,32,12,65
88,0,20.0,1.3,73,26,93
90,0,20.1,1.7,79,37,132
90,0,20.6,0.7,55,12,107
89,0,21.2,0.6,31,6,95
74,0,23.1,1.3,25,1,62
71,0,24.3,1.7,9,0,38
66,0,25.5,1.1,8,1,11
62,0,26.8,1.1,4,0,6
62,0,24.7,1.5,16,3,18
71,0,24.1,1.5,54,20,41
76,0,23.0,1.0,41,22,55
82,0,22.4,1.7,31,26,47
85,0,22.3,0.3,25,11,32
86,0,22.0,1.3,16,8,25
88,0,21.6,1.3,25,8,41
91,0,21.1,0.5,42,11,78
93,0,20.7,1.0,79,17,102
94,0,20.6,1.4,87,22,142
95,0,21.3,1.1,61,22,83
88,0,22.8,0.4,24,8,75
74,0,24.5,1.7,13,10,60
69,0,24.9,2.7,9,2,42
59,0,22.8,1.6,15,1,8
60,0,22.2,2.1,37,14,36
66,0,21.9,1.3,45,13,53
76,0,21.9,1.2,38,16,44
75,0,21.7,1.1,24,16,44
83,0,21.3,1.8,19,5,38
86,0,21.0,2.1,22,5,42
87,0,20.7,2.0,44,24,57
91,0,20.7,1.1,109,33,133
92,0,20.8,0.7,81,27,147
91,0,21.0,0.9,47,27,131
88,0,21.1,1.3,38,12,73
84,0,22.1,0.2,11,6,46
77,0,23.0,0.8,10,2,46
75,0,24.0,0.7,6,0,21
66,0,24.8,1.1,3,3,10
70,0,24.7,0.9,41,17,26
72,0,24.2,0.6,41,19,55
73,0,23.8,1.2,30,11,47
76,0,23.9,1.2,23,8,39
78,0,24.1,1.2,27,9,39
78,0,23.4,2.4,29,6,48
72,0,23.0,1.7,48,12,63
75,0,23.1,1.8,98,26,126
76,0,23.0,1.5,73,27,134
76,0,23.1,1.6,58,18,116
83,0,21.9,1.7,24,9,67
84,0,22.1,2.0,15,6,65
75,0,23.5,1.6,12,3,39
68,0,23.9,1.3,17,1,13
70,0,23.3,1.9,51,18,37
71,0,22.9,1.7,42,22,61
76,0,22.5,1.4,30,20,46
81,0,22.4,1.4,17,10,28
84,0,22.1,1.3,19,5,47
86,0,21.9,1.1,25,7,53
88,0,21.4,0.7,69,11,83
92,0,21.1,1.0,107,26,166
93,0,21.2,1.2,109,39,182
94,0,21.1,1.7,86,35,154
93,0,22.2,0.9,55,19,138
80,0,24.7,0.2,33,2,113
68,0,25.9,1.7,12,1,78
63,0,27.4,1.4,6,1,23
60,0,27.6,1.4,3,0,6
64,0,25.2,1.5,13,1,32
62,0,23.7,1.6,51,26,47
70,0,23.0,0.9,67,21,58
72,0,22.5,1.4,49,23,75
73,0,22.0,0.9,49,13,80
78,0,21.9,0.9,36,10,58
78,0,21.8,0.9,39,9,71
78,0,21.2,1.4,94,25,131
79,0,21.0,0.8,124,29,185
87,0,20.6,0.7,84,35,154
92,0,20.7,0.8,53,30,158
84,0,21.6,0.9,31,19,105
75,0,24.2,0.9,22,9,86
58,0,26.8,0.9,23,5,76
52,0,27.0,1.1,10,1,22
54,0,27.4,1.5,15,1,25
55,0,26.2,1.6,55,25,56
58,0,25.8,0.9,80,30,89
66,0,25.5,0.6,65,37,94
70,0,24.9,0.6,45,17,80
69,0,24.4,0.6,46,21,82
69,0,23.8,0.7,57,15,127
74,0,23.6,0.8,115,30,163
80,0,23.5,0.6,112,44,170
82,0,22.7,0.3,90,34,163
80,0,23.2,0.4,56,23,157
74,0,25.1,0.3,38,12,88
65,0,28.2,0.4,20,2,62
55,0,29.8,1.2,8,2,50
42,0,29.7,1.3,8,0,22
50,0,28.8,1.1,47,22,40
53,0,28.3,0.9,46,25,53
55,0,28.1,0.9,29,14,42
59,0,26.9,1.7,16,17,51
73,0,25.0,2.0,20,13,44
72,0,24.7,2.5,17,10,62
70,0,24.5,1.7,51,16,80
73,0,24.5,0.9,74,23,119
76,0,24.2,1.0,75,32,118
79,0,23.9,1.0,68,15,108
77,0,24.7,0.8,35,10,106
63,0,26.3,1.2,24,5,67
56,0,28.3,0.7,12,1,27
48,0,28.5,1.8,5,0,12
55,0,27.5,0.6,11,3,13
54,0,27.4,0.7,38,25,47
57,0,27.1,1.0,42,24,63
62,0,27.2,0.5,22,18,51
68,0,27.3,0.2,23,10,35
71,0,26.9,0.4,25,11,34
71,0,27.8,1.2,16,5,42
69,0,27.5,0.8,56,18,69
69,0,27.4,1.7,84,27,142
62,0,26.9,2.4,76,20,142
54,0,26.9,3.1,48,20,111
55,0,26.7,3.4,30,9,72
66,0,24.4,3.9,25,1,59
67,0,25.0,3.1,12,1,32
88,2,22.3,3.5,8,2,18
93,4,21.1,4.8,1,1,8
95,0,22.2,2.8,5,0,3
95,0,22.3,4.6,5,0,15
95,0,22.5,3.6,50,25,38
95,0,22.5,2.6,49,21,54
95,0,21.7,2.1,34,17,34
95,0,21.6,1.8,20,11,44
95,1,21.6,1.8,23,11,52
95,1,21.6,1.5,25,7,62
95,1,21.6,1.0,51,9,96
95,0,21.5,0.8,87,26,169
95,0,21.4,1.9,82,23,171
95,0,21.5,1.2,47,19,100
95,0,21.9,1.7,34,3,87
95,0,21.9,2.9,20,4,65
95,0,22.1,1.9,5,3,41
95,1,21.7,1.8,6,1,17
95,0,21.1,2.1,6,1,12
95,0,20.7,1.7,36,18,43
95,0,20.3,2.1,41,18,58
95,0,20.2,2.4,37,14,39
95,0,20.0,1.6,19,10,43
95,1,19.7,2.5,25,6,34
95,0,19.6,2.5,28,4,52
95,0,19.5,2.0,45,11,84
95,0,19.2,2.2,100,26,140
95,0,19.3,2.2,95,34,144
95,0,19.6,1.6,52,15,137
95,0,19.5,1.6,50,16,93
95,0,19.7,1.9,27,3,67
95,0,20.5,1.6,16,0,49
82,0,22.4,1.6,19,1,20
87,0,21.9,2.6,57,22,38
89,0,21.8,1.0,47,21,61
90,0,21.9,1.7,40,16,50
88,0,21.8,1.1,15,12,42
90,0,21.8,0.2,14,9,48
90,0,21.5,1.5,26,7,43
90,0,21.5,0.6,45,18,83
92,0,21.6,0.4,91,38,142
92,0,21.4,0.8,101,44,195
92,0,21.2,1.2,82,29,176
93,0,21.5,0.6,51,10,141
91,0,22.0,0.6,10,6,98
83,0,23.5,0.9,8,8,61
76,0,24.8,1.3,14,1,34
70,0,24.8,1.8,4,0,8
74,0,24.5,2.0,18,3,40
83,0,24.0,1.6,54,22,43
82,0,23.9,1.3,53,20,78
84,0,24.3,1.1,69,23,94
86,0,23.3,1.0,50,19,77
91,0,23.0,0.8,34,21,58
92,0,22.5,0.7,46,12,87
94,0,22.8,0.7,83,26,125
94,0,22.7,2.0,115,32,166
94,0,22.8,1.1,104,30,164
95,0,22.7,1.0,69,32,138
94,0,23.1,1.1,49,15,119
88,0,24.1,1.3,23,3,91
78,0,24.6,2.4,16,6,62
71,0,26.1,1.3,7,3,20
66,0,27.5,2.0,4,0,13
75,0,24.6,1.8,16,5,42
74,0,24.0,2.0,55,24,56
88,0,23.5,1.8,56,34,78
93,0,22.5,1.0,51,28,80
94,0,22.5,1.2,45,24,94
94,0,21.2,1.3,44,9,91
95,0,20.2,1.4,52,15,82
95,0,20.3,0.2,109,29,131
95,0,20.7,0.7,106,45,172
95,0,20.6,0.4,94,35,168
95,0,20.6,1.5,65,26,117
95,0,23.0,0.4,32,15,96
86,0,25.2,1.6,16,6,74
74,0,25.8,1.8,8,5,44
67,0,26.3,2.5,5,1,6
85,0,23.8,3.1,8,0,19
92,0,22.8,2.0,37,14,38
93,4,22.0,2.5,41,19,49
95,4,20.7,4.0,28,14,35
95,7,20.3,3.0,26,11,44
95,16,19.8,4.2,24,9,35
95,15,19.6,4.4,15,11,40
95,4,19.3,3.8,45,14,81
95,12,19.1,2.9,66,25,127
95,13,18.8,2.6,74,32,133
95,3,18.8,2.7,62,14,128
95,2,19.0,2.6,23,6,97
95,2,19.5,2.8,23,3,60
95,2,19.4,2.6,9,1,34
95,0,20.2,2.6,9,2,20
95,0,20.9,2.3,4,1,7
87,0,20.0,3.2,11,3,19
95,0,19.1,1.4,43,24,35
95,0,19.5,1.9,34,19,41
95,0,19.8,1.5,31,17,25
95,0,19.7,1.5,15,10,41
95,0,19.8,1.6,18,8,53
95,0,19.8,1.4,24,9,53
95,0,19.4,1.9,47,14,76
95,0,19.3,0.3,74,34,138
95,0,19.5,1.3,90,25,176
95,0,19.6,1.0,57,19,126
95,0,20.1,1.2,38,9,81
93,0,20.7,0.8,19,4,70
89,0,21.3,1.4,10,2,44
98,0,-4.5,0.7,8,0,37
98,0,-2.7,0.6,5,0,17
98,0,-1.0,0.8,20,7,11
98,0,-1.1,1.2,21,12,13
98,0,-1.0,0.4,22,15,24
98,0,-0.9,0.0,14,12,31
98,0,-1.1,0.7,29,14,28
98,0,-0.9,0.4,27,13,22
98,0,-1.0,0.2,39,13,33
98,0,-0.7,0.0,60,15,43
98,0,-0.9,0.4,49,15,40
98,0,-1.1,1.2,28,8,29
98,0,-1.2,0.7,32,4,25
98,0,-0.6,0.1,23,5,20
98,0,0.5,0.5,28,0,6
98,0,0.7,0.6,14,5,23
98,0,0.5,0.6,13,9,10
98,0,0.4,2.6,19,4,11
98,0,-0.2,0.6,17,7,15
98,0,-1.8,0.1,13,3,10
98,0,-2.8,1.8,17,5,12
98,0,-3.1,1.6,54,8,30
98,0,-3.6,1.9,37,10,34
98,0,-4.1,1.7,25,8,30
93,0,-4.4,2.1,19,2,24
94,0,-4.6,1.9,21,0,18
83,0,-3.6,1.6,10,0,17
63,0,1.1,1.4,2,0,4
67,0,-2.5,2.1,23,3,12
59,0,-3.1,2.6,16,7,12
48,0,-3.3,2.4,9,4,9
59,0,-3.3,2.8,15,5,10
72,0,-3.5,2.5,11,4,13
76,0,-3.3,2.6,31,3,20
78,0,-2.8,2.3,54,4,45
82,0,-2.6,1.8,51,12,45
91,0,-1.0,0.9,19,10,43
93,0,-0.8,0.2,27,3,25
95,0,-0.9,0.0,26,2,41
98,0,-0.3,0.4,7,2,20
98,0,0.6,1.2,8,3,9
68,0,-0.9,1.3,21,12,12
68,0,-1.8,1.6,25,14,16
67,0,-2.3,1.5,24,12,23
69,0,-2.5,1.8,20,7,21
68,0,-3.0,2.0,25,7,18
65,0,-3.7,2.3,27,6,13
64,0,-3.9,1.9,29,6,30
64,0,-3.9,2.4,80,10,53
66,0,-4.4,2.1,40,6,47
63,0,-4.4,2.4,28,4,45
64,0,-4.5,2.2,44,2,47
58,0,-4.5,2.2,23,3,48
49,0,-3.9,1.6,9,0,33
45,0,0.7,0.2,8,0,15
42,0,2.9,0.8,9,0,9
55,0,-0.5,2.4,21,9,5
52,0,-0.5,2.0,26,21,14
55,0,-0.6,3.4,24,7,22
57,0,-0.9,2.0,15,7,25
39,0,-0.9,1.6,31,10,32
41,0,-0.6,1.7,32,14,32
51,0,-0.7,1.2,50,4,35
51,0,0.0,0.4,47,17,49
52,0,0.1,0.6,48,18,56
50,0,0.4,0.4,35,7,52
44,0,1.2,0.7,21,5,44
58,0,3.3,3.8,9,4,27
87,0,3.1,2.1,8,2,17
98,0,4.4,2.7,34,12,12
98,0,3.8,1.6,32,20,24
98,0,4.6,2.6,20,14,20
98,0,4.8,2.6,34,14,30
98,0,5.2,1.6,34,2,16
98,0,5.0,2.9,28,2,18
98,1,4.4,2.8,44,10,36
98,2,4.1,0.9,84,16,98
98,3,4.4,0.8,138,26,96
98,2,4.3,2.3,84,12,64
98,2,4.7,1.7,68,6,66
98,3,4.7,1.6,34,2,60
98,1,4.8,1.6,20,0,24
98,1,5.3,1.9,4,0,7
98,5,8.0,2.7,24,6,8
98,0,7.3,2.1,23,7,11
98,1,7.8,0.7,22,1,8
98,1,10.5,3.6,15,5,16
98,0,6.7,5.4,20,5,12
98,0,4.4,4.0,14,7,12
98,2,3.1,3.9,29,5,18
98,1,2.5,4.1,55,16,41
98,0,1.6,3.9,54,13,55
98,1,1.5,2.2,32,21,50
98,0,1.6,1.4,24,2,45
98,0,1.8,1.4,24,2,38
98,0,2.4,1.1,9,0,22
98,0,2.3,2.5,5,0,5
98,0,-0.5,2.6,29,8,12
98,0,-0.7,2.2,21,5,9
98,0,-1.0,2.3,12,2,15
98,0,-0.9,1.3,8,3,12
98,0,-0.9,1.3,7,6,6
98,0,-0.9,0.8,12,4,10
98,0,-0.9,1.2,22,8,31
98,0,-1.1,0.8,39,9,31
98,0,-1.4,1.2,53,7,36
98,0,-1.7,0.6,23,8,29
98,0,-1.9,1.5,28,6,24
98,0,-2.4,1.2,18,5,24
98,0,-2.4,0.8,3,0,21
98,0,-4.0,1.9,17,4,6
98,0,-4.5,1.8,16,2,15
98,0,-4.8,1.9,7,3,10
98,0,-4.9,2.1,20,1,8
98,0,-5.2,1.9,7,4,11
98,0,-5.0,2.0,9,3,20
95,0,-5.3,2.1,22,3,20
83,0,-5.5,1.6,37,8,46
77,0,-5.4,1.3,40,11,46
71,0,-5.1,1.1,26,7,35
72,0,-4.9,1.6,14,3,46
71,0,-4.7,1.5,18,0,37
65,0,-2.9,0.2,5,1,22
95,0,-2.5,1.8,25,4,11
98,0,-2.9,2.1,29,6,10
90,0,-3.0,2.1,15,6,11
91,0,-3.3,2.2,10,7,11
98,0,-3.3,2.0,7,2,9
98,0,-3.4,2.0,15,6,12
98,0,-3.5,2.3,25,5,21
98,0,-3.6,2.1,45,8,48
98,0,-3.3,2.2,61,7,56
98,0,-3.3,2.3,46,6,45
98,0,-3.3,2.0,31,9,39
98,0,-3.7,1.7,24,2,51
98,0,-2.7,1.6,6,0,33
98,0,0.7,0.5,2,1,8
91,0,-0.6,1.3,22,11,19
90,0,-1.7,1.3,24,13,15
94,0,-1.7,1.1,23,13,16
98,0,-2.2,0.7,28,6,18
98,0,-1.8,1.4,21,3,14
